I,PREDISPATCH,PRICESENSITIVITIES,1,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,INTERVENTION,RRPEEP1,RRPEEP2,RRPEEP3,RRPEEP4,RRPEEP5,RRPEEP6,RRPEEP7,RRPEEP8,RRPEEP9,RRPEEP10,RRPEEP11,RRPEEP12,RRPEEP13,RRPEEP14,RRPEEP15,RRPEEP16,RRPEEP17,RRPEEP18,RRPEEP19,RRPEEP20,RRPEEP21,RRPEEP22,RRPEEP23,RRPEEP24,RRPEEP25,RRPEEP26,RRPEEP27,RRPEEP28,DATETIME,LASTCHANGED,RRPEEP29,RRPEEP30,RRPEEP31,RRPEEP32,RRPEEP33,RRPEEP34,RRPEEP35,INTERVENTION_ACTIVE,RRPEEP36,RRPEEP37,RRPEEP38,RRPEEP39,RRPEEP40,RRPEEP41,RRPEEP42,RRPEEP43
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062541,1,VIC1,50,0,241.96,225.75905,263.83855,225.75905,282.02569,229.21,316.33737,241.96,224.14854,266.96,220.72333,295.22,191.27048,507.33024,241.96,229.21,241.96,224.14854,266.96,220.72333,0,0,0,0,266.96,216.79413,328.56875,181.44399,2025/06/27 01:00:00,2025/06/26 00:05:23,241.96,225.75905,263.83855,225.75905,282.02569,224.73975,316.33737,0,241.96,229.21,241.96,224.55776,257.79169,224.07073,271.90189,295.22
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062541,1,VIC1,51,0,225.077,217.90467,225.9407,202.88996,261.46902,217.47186,296.96,227.12832,216.84515,229.61103,195.3881,284.05841,176.59189,579.01422,225.43204,221.5138,227.12832,217.03508,229.21,196.8712,0,0,0,0,266.96,180.1282,296.96,175.8095,2025/06/27 01:30:00,2025/06/26 00:05:23,225.077,221.5124,225.077,202.88996,261.46902,211.41274,295.22,0,225.43204,221.5138,227.12832,217.03508,229.21,198.36287,241.96,266.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062541,1,VIC1,52,0,241.96,241.96,229.21,241.96,266.96,241.96,296.96,266.96,229.21,287.26016,178.71453,367.32027,169.31117,612.26173,266.96,241.96,266.96,231.13745,276.46048,178.71453,0,0,0,0,271.09461,229.21,296.96,175.37493,2025/06/27 02:00:00,2025/06/26 00:05:23,241.96,241.96,229.21,241.96,266.96,241.96,296.96,0,266.96,241.96,266.96,229.21,285.05643,209.03502,295.22,331.36453
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062541,1,VIC1,53,0,266.96,266.96,266.96,266.96,258.33161,266.96,296.96,285.36994,241.96,295.22,226.98136,449.96,146.32649,599.38037,266.96,241.96,279.94933,241.96,295.22,229.21,0,0,0,0,284.27485,229.21,295.22,209.14539,2025/06/27 02:30:00,2025/06/26 00:05:23,266.96,266.96,266.96,266.96,258.33161,266.96,295.22,0,266.96,241.96,285.36994,241.96,285.36994,229.21,285.36994,442.86487
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062541,1,VIC1,54,0,241.96,241.96,241.96,241.96,241.96,241.96,283.57471,266.96,203.75328,284.66625,164.12212,449.96,129.20067,602.72118,241.96,240.3156,266.96,203.75328,272.95512,171.21575,0,0,0,0,266.96,208.76716,357.06988,159.56433,2025/06/27 03:00:00,2025/06/26 00:05:23,241.96,241.96,241.96,241.96,241.96,241.96,266.96,0,241.96,240.3156,241.96,203.75328,241.96,202.44906,241.96,449.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062541,1,VIC1,55,0,239.92325,241.96,239.40758,241.96,224.96354,241.96,265.23341,241.96,203.43349,280.66781,162.44763,449.96,125.33876,612.28618,241.96,227.566,241.96,203.78724,270.18922,169.44554,0,0,0,0,266.96,207.31501,298.38863,157.93445,2025/06/27 03:30:00,2025/06/26 00:05:23,241.96,241.96,241.96,241.96,241.96,241.96,265.23341,0,241.96,224.96354,241.96,203.38304,241.96,201.47936,241.96,449.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062541,1,VIC1,56,0,200.71337,204.49796,191.72786,208.23482,175.89773,217.55137,258.88152,239.32072,165.45262,241.96,139.55331,374.86111,122.02,587.81847,204.11413,169.63183,239.32072,168.6679,241.96,145.57451,0,0,0,0,241.96,161.77985,266.96,129.01306,2025/06/27 04:00:00,2025/06/26 00:05:23,201.90153,201.92508,194.41343,206.02554,175.89773,212.62578,258.88152,0,202.92445,168.3285,202.92445,165.51881,202.92445,159.92909,202.92445,355.74313
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,1,0,219.97519,219.97519,219.97519,219.97519,216.62032,219.97519,296.58153,286.22374,177.70961,295.39612,173.91972,398.76,126.10206,479.95519,264.57277,219.97519,285.28833,177.70961,286.84058,173.47379,0,0,0,0,289.72313,175.27135,343.22318,167.42025,2025/06/26 01:00:00,2025/06/26 00:34:56,219.97519,219.97519,219.97519,219.97519,219.97519,219.97519,219.13009,0,267.65332,217.45269,286.84058,181.51066,290.84608,180.89469,352.0584,398.76
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,2,0,227.97,227.97,227.97,227.97,227.97,227.97,254.89435,288.66333,215.83467,300.46858,181.29,391.4115,168.43442,486.64806,227.97,220.57118,282.07649,220.57118,292.13719,181.29,0,0,0,0,285.34485,181.29,300.11631,175.72657,2025/06/26 01:30:00,2025/06/26 00:34:56,227.97,227.97,227.97,227.97,227.97,227.97,227.97,0,230.02,218.33246,288.66333,215.83467,290.49525,185.39148,307.18692,353.83303
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,3,0,229.48478,229.17,229.48478,229.17,229.17,229.17,276.12588,290.73473,228.58002,303.44705,217.37016,392.7277,172.13053,486.66968,285.17979,229.17,285.17979,229.17,293.09058,226.80659,0,0,0,0,287.77838,227.97,310.78,181.29,2025/06/26 02:00:00,2025/06/26 00:34:56,229.48478,229.48478,229.48478,229.17,229.48478,229.17,229.17,0,288.49573,229.17,290.73473,228.58002,291.86288,227.97,310.78,353.62982
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,4,0,228.96,228.96,229.17,228.96,229.17,228.96,236.80342,230.35359,218.34786,292.05385,181.29,356.93918,168.42505,477.93857,229.17,227.97,229.17,222.59657,279.9445,181.29,0,0,0,0,282.93549,219.18898,297.82858,175.27135,2025/06/26 02:30:00,2025/06/26 00:34:56,228.96,229.17,229.17,228.96,229.17,228.96,229.17,0,229.17,227.97,230.35359,218.34786,288.68378,215.84983,304.82738,321.10715
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,5,0,230.01,238.75361,230.01,242.01941,230.02,243.00049,239.93874,287.91081,227.99,301.65747,200.14189,443.69179,168.43442,489.15822,282.42678,229.17,282.42678,229.17,294.25,208.91002,0,0,0,0,284.60373,227.97,339.11477,176.32494,2025/06/26 03:00:00,2025/06/26 00:34:56,230.01,237.15389,230.01,237.53412,230.01,243.00049,230.02,0,284.60373,229.17,287.91081,227.99,297.99195,227.97,345.7581,443.69179
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,6,0,282.65542,282.66064,281.77229,282.66064,274.18709,282.66064,239.5542,293.48377,227.97,301.90973,199.00143,443.78222,167.16051,489.17995,282.66064,229.17,292.72152,229.17,301.6592,208.21028,0,0,0,0,292.72152,227.97,338.34593,174.81847,2025/06/26 03:30:00,2025/06/26 00:34:56,282.66064,282.66064,282.33343,282.66064,281.6227,282.66064,269.13646,0,284.83996,229.17,288.15067,227.97,300.74321,227.97,344.7048,443.78222
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,7,0,292.22159,298.61975,288.96889,298.61975,288.96889,298.61975,283.92895,306.34,283.92895,344.92796,229.17,444.13279,169.29748,490.42427,301.84305,288.96889,306.34,288.96889,330.57954,229.17,0,0,0,0,337.00162,283.92895,374.46533,227.97,2025/06/26 04:00:00,2025/06/26 00:34:56,294.00185,298.61975,288.96889,298.61975,288.96889,298.61975,288.96889,0,301.84305,291.96322,307.82408,283.92895,341.89732,280.68186,343.58981,443.7544
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,8,0,205.54819,205.54819,203.95489,205.54819,200.29339,205.54819,199.78635,209.94128,201.31524,212.99834,197.51059,220.47749,124.80624,325.43833,207.7315,203.42926,209.94128,201.83008,212.99834,197.51059,0,0,0,0,206.64396,199.78635,209.94128,166.34999,2025/06/26 04:30:00,2025/06/26 00:34:56,205.54819,205.54819,204.79689,205.54819,200.29339,205.54819,197.52001,0,205.56775,205.54819,205.56775,205.50907,205.62644,205.50907,205.15092,218.66056
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,9,0,201.31524,206.45496,201.31524,207.7315,200.80302,207.7315,206.31823,207.1863,199.87792,209.29436,198.51501,244.55902,123.86007,335.16421,205.01433,201.31524,207.1863,199.87792,209.15984,198.51501,0,0,0,0,206.64396,201.86851,214.69928,194.24545,2025/06/26 05:00:00,2025/06/26 00:34:56,201.31524,205.54819,201.31524,207.7315,200.80302,207.7315,201.86851,0,202.90633,202.86771,202.92565,202.86771,202.92565,202.86771,203.04152,219.76449
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,10,0,202.38609,202.98976,202.38609,203.23512,202.90633,206.10445,208.83054,206.64396,198.51501,211.12415,197.02623,266.96,122.23196,334.7723,204.48324,200.84125,206.64396,198.51501,211.12415,197.02623,0,0,0,0,208.83054,200.29339,215.09463,164.88972,2025/06/26 05:30:00,2025/06/26 00:34:56,202.38609,202.90633,202.38609,203.23512,200.84125,206.10445,208.27957,0,202.38609,202.38609,202.40535,202.34757,202.40535,202.34757,202.50166,220.92684
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,11,0,212.99086,208.81067,212.99086,205.01433,219.20031,206.6243,280.60407,216.16065,207.71173,217.89178,191.38467,266.96,171.69367,334.40731,214.41291,209.94128,215.70818,207.71173,217.89178,191.38467,0,0,0,0,218.99148,175.82924,268.52907,140.99965,2025/06/26 06:00:00,2025/06/26 00:34:56,212.99086,208.81067,212.99086,206.08484,219.20031,206.6243,278.46714,0,212.19858,212.19858,214.07865,212.17838,216.24878,204.00243,221.20627,236.29378
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,12,0,263.73982,236.05654,266.96,233.13412,266.96,218.25767,305.04949,258.91596,234.0283,264.08215,224.77259,295.3985,202.22051,352.83705,264.08215,241.96,258.91596,238.62268,264.08215,225.45216,0,0,0,0,266.96,213.35052,317.57364,188.41428,2025/06/26 06:30:00,2025/06/26 00:34:56,260.88597,238.71251,260.88597,238.71251,266.96,218.25767,305.04949,0,256.95719,241.96,258.91596,234.0283,260.88597,231.61402,266.96,271.48343
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,13,0,352.78555,336.10732,389.50198,333.79842,449.96,333.79842,691.16,361.45143,329.05461,449.96,325.43833,565.04995,314.15993,691.16,351.95162,337.78296,361.45143,329.11598,376.00559,326.27059,0,0,0,0,449.96,326.32825,667.51566,322.05429,2025/06/26 07:00:00,2025/06/26 00:34:56,348.2932,342.47707,389.50198,339.58394,449.96,333.79842,555.5492,0,351.95162,339.90751,361.45143,339.90751,389.50198,339.90751,449.96,511.01276
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,14,0,691.16,657.28854,691.16,593.95417,1051.93604,500.20589,1119.68622,691.16,655.62998,691.16,576.53359,1061.41279,439.61421,3700.12,691.16,663.2071,691.16,655.62998,691.16,580.85025,0,0,0,0,1004.53703,570.67511,1112.11,368.90889,2025/06/26 07:30:00,2025/06/26 00:34:56,691.16,683.87507,691.16,682.67772,691.16,660.63187,1073.15045,0,682.67772,688.8861,680.02356,672.25906,691.16,672.25906,691.16,954.89419
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,15,0,691.16,712.8983,954.38331,712.8983,1058.74157,842.76363,3700.12,691.16,691.16,1005.7268,607.72809,1112.11,406.48,17499.97,691.16,691.16,691.16,691.16,963.61883,607.72809,0,0,0,0,1021.64899,560.92543,1155.13233,406.48,2025/06/26 08:00:00,2025/06/26 00:34:56,691.16,691.16,691.16,691.16,691.16,691.16,731.02387,0,691.16,691.16,691.16,691.16,691.16,691.16,1026.70824,1112.11
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,16,0,810.30107,823.55533,798.10465,848.23856,802.90269,848.69744,1033.21579,857.85535,626.81104,998.40148,586.02689,1110.11,377.89444,17499.97,857.85535,672.24845,857.85535,626.81104,956.69853,586.02689,0,0,0,0,979.15191,624.35704,1009.06441,617.0805,2025/06/26 08:30:00,2025/06/26 00:34:56,812.15354,812.15354,812.15354,812.15354,812.15354,812.15354,856.99779,0,857.85535,809.1481,857.85535,809.1481,986.79178,809.1481,1019.17946,1110.11
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,17,0,850.3809,850.3809,850.3809,850.3809,850.3809,850.3809,812.78554,877.49,716.44465,879.32723,711.31263,1018.09452,605.69392,3898,851.53039,847.58457,877.49,716.10678,879.32723,708.93644,0,0,0,0,878.49618,718.57735,953.68715,709.108,2025/06/26 09:00:00,2025/06/26 00:34:56,849.16836,850.3809,849.16836,850.3809,847.62308,850.3809,838.49303,0,851.53039,850.3809,877.49,850.3809,878.49618,850.3809,976.04659,918.81487
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,18,0,679.94488,679.94488,657.00216,679.94488,616.49743,708.05121,374.75406,684.69229,675.25206,712.58995,622.5698,880.28662,325.39498,1110.11,682.3117,677.59171,684.69229,675.25206,709.37922,622.5698,0,0,0,0,687.08678,672.89943,837.19598,465.97111,2025/06/26 09:30:00,2025/06/26 00:34:56,679.94488,679.94488,679.94488,679.94488,679.94488,679.94488,657.23393,0,679.94488,677.59171,682.3117,677.59171,684.69229,677.59171,722.30114,880.28662
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,19,0,465.07766,470.29492,465.07766,477.68285,437.81896,490.89356,369.82891,671.69549,371.26515,704.51956,321.94702,753.85875,266.96,992.45947,659.01021,377.08498,671.69549,372.49355,704.51956,321.94702,0,0,0,0,674.04115,324.56517,681.07965,297.18206,2025/06/26 10:00:00,2025/06/26 00:34:56,465.07766,465.07766,465.07766,465.07766,465.07766,465.07766,465.07766,0,652.20031,376.25405,652.30896,372.70882,671.69549,371.26515,709.17343,753.85824
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,20,0,600.82,600.82,600.82,600.82,600.82,600.82,449.96,693.42541,449.96,703.6566,449.96,749.64633,284.58005,983.96,600.82,493.75017,693.42541,449.96,703.6566,449.96,0,0,0,0,673.17372,449.96,680.22396,326.22478,2025/06/26 10:30:00,2025/06/26 00:34:56,600.82,600.82,600.82,600.82,600.82,600.82,600.82,0,600.82,493.75017,652.2655,464.45712,668.55809,464.45712,705.99843,751.09379
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,21,0,600.82,600.82,600.82,600.82,600.82,600.82,449.96,683.76689,449.96,713.688,449.96,749.27698,285.46404,885.4535,600.82,449.96,683.76689,449.96,713.688,449.96,0,0,0,0,672.81305,449.96,679.857,329.80901,2025/06/26 11:00:00,2025/06/26 00:34:56,600.82,600.82,600.82,600.82,600.82,600.82,600.82,0,600.82,449.96,648.75258,449.96,648.94715,449.96,713.688,751.67407
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,22,0,449.96,449.96,449.96,449.96,449.96,449.96,449.96,449.96,324.56517,600.75,304.75594,736.8724,266.96,869.31447,449.96,449.96,449.96,325.39498,600.75,312.98239,0,0,0,0,449.96,322.07575,653.77217,301,2025/06/26 11:30:00,2025/06/26 00:34:56,449.96,449.96,449.96,449.96,449.96,449.96,449.96,0,449.96,449.96,449.96,331.20363,449.96,331.20363,615.62011,736.8724
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,23,0,449,449,449,449,449,449,429.5267,449.96,322.07575,449.96,304.18265,663.79123,266.96,758.03944,449,325.39498,449.96,322.07575,449.96,305.65407,0,0,0,0,449.96,306.56427,491.99547,301,2025/06/26 12:00:00,2025/06/26 00:34:56,449,449,449,449,449,449,449,0,449,328.71421,449.96,328.71421,449.96,304.24491,530.85908,663.79123
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,24,0,449,449,449,449,449,449,449,449.96,324.56517,449.96,305.35312,709.42758,266.96,755.35281,449.96,449,449.96,324.56517,449.96,309.31614,0,0,0,0,449.96,322.07575,600.82,301,2025/06/26 12:30:00,2025/06/26 00:34:56,449,449,449,449,449,449,449,0,449.96,449,449.96,343.17049,449.96,343.17049,600.82,709.42758
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,25,0,449,449,449,449,449,449,449,449,343.77528,449.96,323.73536,658.81438,285.89435,752.64151,449,393.62594,449,350.5469,449.96,323.73536,0,0,0,0,449.96,343.77528,449.96,306.94457,2025/06/26 13:00:00,2025/06/26 00:34:56,449,449,449,449,449,449,449,0,449,389.48773,449,345.20854,449.96,345.20854,449.96,658.74853
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,26,0,323.73536,323.73536,323.73536,323.73536,323.73536,323.73536,323.73536,449,301,449.96,291.72015,600.82,214.31711,749.70419,344.07409,307.16573,449,302.13423,449.96,301,0,0,0,0,449,298.60842,449.96,266.96,2025/06/26 13:30:00,2025/06/26 00:34:56,323.73536,323.73536,323.73536,323.73536,323.73536,323.73536,323.73536,0,346.76469,307.16573,449,301,449,295.13749,449.96,600.82
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,27,0,380.71994,380.71994,380.71994,380.71994,380.71994,380.71994,379.23471,449,322.90555,449.96,298.87628,660.47333,220.8533,770.19816,449,326.22478,449,322.90555,449.96,309.63665,0,0,0,0,449.96,311.86,449.96,266.96,2025/06/26 14:00:00,2025/06/26 00:34:56,380.71994,380.71994,380.71994,380.71994,380.71994,380.71994,380.71994,0,449,329.54401,449,328.71421,449.96,310.77,449.96,660.47333
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,28,0,323.77849,323.77849,323.77849,323.77849,323.77849,323.77849,323.77849,449.96,301.62587,449.96,266.96,679.88756,186.2957,770.45845,383.53171,307.0542,449.96,302.9083,449.96,266.96,0,0,0,0,449.96,266.96,600.47,223.18784,2025/06/26 14:30:00,2025/06/26 00:34:56,323.77849,323.77849,323.77849,323.77849,323.77849,323.77849,322.94857,0,386.55546,303.45112,449.96,301.08064,449.96,266.96,600.82,677.53978
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,29,0,704.30373,705.27097,704.30373,705.27097,667.64357,761.2352,600.82,733.37115,600.82,756.47778,385.8514,836.55626,239.01168,1026.90803,730.62151,660.44202,733.37115,600.82,756.47778,403.02911,0,0,0,0,734.68864,534.65044,741.64634,324.45707,2025/06/26 15:00:00,2025/06/26 00:34:56,704.30373,704.30373,704.30373,704.30373,693.59211,704.30373,673.37758,0,704.30373,704.30373,704.30373,600.82006,704.30373,600.82,733.37115,836.55626
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,30,0,600.82,600.82,600.82,600.82,600.82,600.82,382.30397,666.95354,488.31019,734.88443,406.48,833.57848,317.25732,1046.67142,659.45354,600.82,666.95354,486.53947,734.88443,406.48,0,0,0,0,700.60911,406.48,707.56884,406.48,2025/06/26 15:30:00,2025/06/26 00:34:56,600.82,600.82,600.82,600.82,600.82,600.82,600.82,0,652.82798,600.82,653.68503,532.4236,653.8811,532.4236,732.57311,833.57848
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,31,0,658.81368,681.33716,600.82,682.99573,406.48,710.33027,406.48,699.45051,612.0936,717.06567,406.48,862.90106,360.81604,1084.39849,674.80548,658.81368,699.45051,600.82,717.06567,406.48,0,0,0,0,677.20477,600.82,684.29858,475.86473,2025/06/26 16:00:00,2025/06/26 00:34:56,672.54333,672.54333,672.54333,672.54333,653.68503,672.76848,603.99648,0,672.54333,672.54333,672.54333,633.46984,672.54333,600.82,703.58031,862.7563
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,32,0,575.88266,406.48,575.88266,406.48,691.16,665.31715,1076.97896,654.42176,406.48,734.03352,392.82883,1054.6145,337.87267,3700.12,580.19548,406.48,654.42176,406.48,666.97577,406.48,0,0,0,0,665.29498,406.48,998.195,406.48,2025/06/26 16:30:00,2025/06/26 00:34:56,518.30131,518.30131,575.88266,518.30131,575.88266,518.30131,580.19548,0,580.19548,406.48,645.39221,406.48,645.52126,406.48,662.07276,945.32381
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,33,0,3709.12,1505.4884,3972.46879,1447.3846,10963.4865,1112.11,17499.91,3709.12,1481.69007,3972.46879,1112.11,16332.78096,993.42368,17500,3700.12,3700.12,3709.12,1481.69007,3806.83802,1112.11,0,0,0,0,4090.51296,1110.11,16856.45217,702.30018,2025/06/26 17:00:00,2025/06/26 00:34:56,3700.12,3700.12,3700.12,3700.12,3700.12,3700.12,3958.39255,0,3700.12,3700.12,3709.12,3700.12,3709.12,3700.12,4005.4359,16211.50643
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,34,0,17499.89,16400,17499.91,16322.87743,17499.91,14000,17499.91,17499.89,16400,17499.91,15723.84325,17499.91,12020,17500,17499.89,16655.5,17499.89,16400,17499.89,15842.2529,0,0,0,0,17499.91,15100,17499.91,9800,2025/06/26 17:30:00,2025/06/26 00:34:56,17499.89,17499.89,17499.89,17499.89,17499.89,17499.89,17499.91,0,17499.89,17499.89,17499.89,17499.89,17499.89,17499.89,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,35,0,17499.91,17499.91,17499.91,17499.89,17499.91,16848.98551,17499.91,17499.91,17499.91,17499.91,17499.89,17499.91,15808.03051,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,0,0,0,0,17499.91,17350.85029,17499.91,15100,2025/06/26 18:00:00,2025/06/26 00:34:56,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,36,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.89,17499.91,16198.07374,2025/06/26 18:30:00,2025/06/26 00:34:56,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,37,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.91,17500,17499.89,2025/06/26 19:00:00,2025/06/26 00:34:56,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,38,0,17499.91,17499.91,17499.91,17499.91,17499.91,17008.85291,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,15665.04731,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.89,17499.91,9337.79717,2025/06/26 19:30:00,2025/06/26 00:34:56,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,39,0,17499.91,17499.89,17499.91,17499.89,17499.91,16509.27648,17499.91,17499.91,17499.89,17499.91,17499.89,17499.91,15202.43633,17499.91,17499.91,17499.89,17499.91,17499.89,17499.91,17499.89,0,0,0,0,17499.91,16246.3,17499.91,9368.50443,2025/06/26 20:00:00,2025/06/26 00:34:56,17499.91,17499.89,17499.91,17499.89,17499.91,17499.89,17499.91,0,17499.91,17499.89,17499.91,17499.89,17499.91,17499.89,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,40,0,17499.91,17499.89,17499.91,17115.98616,17499.91,9981.5083,17499.91,17499.91,17499.89,17499.91,16609.89286,17499.91,10020.73659,17499.91,17499.89,17499.89,17499.91,17499.89,17499.91,16609.89286,0,0,0,0,17499.91,15654.76426,17499.91,2638.2693,2025/06/26 20:30:00,2025/06/26 00:34:56,17499.89,17499.89,17499.91,17499.89,17499.91,17499.89,17499.91,0,17499.89,17499.89,17499.89,17499.89,17499.91,17499.89,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062542,1,VIC1,41,0,17499.89,16696.3258,17499.89,16516.31308,17499.91,8927.64263,17499.91,17499.89,16696.3258,17499.89,16068.29096,17499.91,4160.38892,17500,17367.70662,17367.70621,17367.70662,16971.16583,17367.70662,15650.13778,0,0,0,0,17499.91,15000.003,17499.91,1483.66005,2025/06/26 21:00:00,2025/06/26 00:34:56,17499.89,17166.15172,17499.89,17166.15172,17499.91,17166.15172,17499.91,0,17300.17252,17367.70662,17372.546,17367.70662,17499.89,17367.70662,17499.89,17499.89
